4,1,"
            Horrible, horrible people: Asos. First of all, the only way to contact them is via social media, which would've been ok, if they had real human beings monitoring these things. Over the years I've bought great stuff from them and hardly had any problem, even though I've had to pay exorbitant customs fees. I still continued shopping with them, as I love the quality stuff they sell. In recent years, Asos seems to have gotten too conceited for their own good. On May 22, I made a purchase , received an email May 24, saying my order has been shipped. To date I haven't received the item and no one will give me a definitive answer, besides wait until July 2nd before anything can be done. I keep messaging them asking for an answer, it appears they've become tired of me. Now they only send out the same old computer activated message saying: Check with neighbours, etc. Which is impossible, my purchase all go to Penguin Pickup. I purchase the same item again as  I really need it, they did not even send me an email confirmation. The only proof I have is my credit card charge. I asked why, they sent me the same tired message. No Canadian  or US company has ever treated me this way! I won't be buying from Asos again. There are too many other online retailers with better business sense and respect for customers!
        ",2019-06-24T23:16:51Z,"
                Horrible
        ",/users/5c95b90192f8d425fdf84362
5,1,"
            Awful! I have ordered so many beautiful dresses from ASOS, but recently I ordered a dress paid for DHL Express and $$40 customs. It was a complete wrong order! I have sent messages to care@asos and facebook page but no answers. I wont be buying from them anymore!
        ",2019-06-24T20:29:12Z,"
                Awful
        ",/users/5d1132950bc5cf84ffa21d85
6,1,"
            ASOS used to be such a reliable and customer friendly company! They’ve now got so big they only see pound signs! I won’t be ordering from them again and neither will my family.In the space of 2 weeks I placed 2 orders, the first one, 4 days after I ordered I got an email saying 1 of the items is out of stock so I won’t be getting that. Then it turned up late. The second order turned up with the wrong pair of shoes.I contacted live chat customer service and was just met with copy and paste responses, barely an apology. And just told to send back and I can get a refund. Then the chat cut off. They used to care if you received the wrong item and send you the correct one out straight away with the condition you return the wrong item within a certain time. They have lost their personal touch, I don’t feel like a valued customer anymore. I’ve been using Asos since it first was set up. But this will be the last time. Greedy company, no care for customers and awful customer service.
        ",2019-06-24T19:11:39Z,"
                ASOS - Gone massively down hill
        ",/users/5d112056d6bcfe658eb8b391
7,5,"
            Asos offer something for everyone of every shape and size. Customer service have always been able to assist me with any issues.
        ",2019-06-24T17:47:32Z,"
                Asos offer something for everyone of…
        ",/users/5d110bf50bc5cf23ffa20d16
8,1,"
            ASOS has a lot of variety for sale which makes it so attractive. However if you ever encounter a problem I wish you luck. Their customer care service is NONEXISTENT. They have a standard set of replies which they will keep using until you're tearing your hair out in frustration.As one reviewer claimed, ASOS will just take your money and won't care about anything else. They will offer no solution, straight out refuse to help and will not try to help you out even if the issue came from their end!!!
        ",2019-06-24T17:13:05Z,"
                Terrible
        ",/users/5cbf09d8844622ddd2d01ae0
9,1,"
            ASOS is a terrible company with terrible customer service. They will not connect you with a live person under any circumstances. Once they have your money, they don't care about you as a customer. Will never order from this company again and suggest anyone who consider it, thinks twice!
        ",2019-06-24T14:48:46Z,"
                ASOS is a terrible company with…
        ",/users/5d10e2c5ea390825d7ce30e4
10,1,"
            I made an order a month ago and when it arrived 9 days later over half the items were missing! They promptly sent the missing items however when received one item was the wrong colour. I returned this waited a further 9 days to receive the replacement. That arrived today and now the wrong size has been sent! 1 month on and still not a complete order. All I get is bog standard copy and paste responses without anyone caring. Awful company with zero customer service skills
        ",2019-06-24T14:33:49Z,"
                Terrible company and setvice
        ",/users/5677b79a0000ff0001f57fc6
11,1,"
            they ship with whatever service they want regardless of the one you asked for. it’s the second time I had my items shipped through dhl even if I selected the free shipping method. this results in an overcharge of fees and duties since dhl requests 15$ just to accept the package into their system. my point is, i never asked for dhl so why ship my items through it? I don’t understand the point. also, i could careless about getting my items in two days. i never expect fast shipping when shopping overseas. they pay all duties and taxes for american customers but charge us whatever they want while claiming to have our best interests at heart by throwing us 15% off.
        ",2019-06-24T14:19:23Z,"
                scammers especially to canadian customers
        ",/users/5d10dbdebd0b3e78c1d072af
12,1,"
            They have the worst customer service, my package never came, I’ve been asking for a refund for weeks now and they just keep saying wait a bit longer.
        ",2019-06-24T13:19:55Z,"
                They have the worst customer service
        ",/users/5d10cdf4bd0b3e7847d06754
13,1,"
            Although received order confirmation and dispatch notification purchase was never received. After queried delay (11 days from placing an order) have found out that items were out of stock and never dispatched. Appalling service, no satisfactory solution offered
        ",2019-06-24T12:54:47Z,"
                Order out of stock after Dispatch Notification received!!!!
        ",/users/5d10c80f0bc5cf79c9a1e395
14,4,"
            ive been using ASOS since 2010 and i can honestly say its been a bit of a lifesaver when it comes to online shopping. But it does have its cons as well!ProsThe product selection grows from year to year and I know that when the high street lets me down I can always rely on ASOS to deliver something i like!premier delivery - £9.99 for a year is worth every penny, over 9 years i have only ever had a small hand full of delivery issues and i think it might be due to me using premier delivery - guaranteed next day delivery and an easy returns process (as far as ticking a box and sticking a return label on the front!) my area delivers Asos via DPD which i don't really get many problems with.a mixture of own brand and high street products - well why pay for delivery on that item I want from river island or new look if they have it on ASOS and you get free delivery?ConsSizing and sells outs - considering how big asos are I do think they need to up their game when it comes to getting accurate sizing details and replenishment of sell-out items - as a customer there is nothing worse than finding something you love... then seeing its only available in a UK size 4...customer service - over the past 9 years the customer service has definitely taken a turn for the worst. Response times are not great and then the physical responses are so scripted it defeats the point in trying to contact them....delivery - when i do on occasion have a delivery issue (mainly with Hermes!) ASOS are not at all helpful and state the issue lies with the courier (which it does 9 times out of 10) but i feel that asos should take on a bit more responsibility - especially when you look through these reviews and can see that the vast majority are due to delivery or logistic issues
        ",2019-06-24T11:02:32Z,"
                Old faithful with room for improvement
        ",/users/5bed406f3d9d222afeeaefe8
15,1,"
            Slowest return processing in the world. I recommend you order form Zalando or any other shopping website. I returned my parcel on June 7th and now they tell me it wont be processed by July 3rd. This is the 3rd time something like this happened. Do not order there. Sad cause the clothes are not bad.
        ",2019-06-24T10:39:47Z,"
                Slowest return processing in the world
        ",/users/595cb5650000ff000aab9c69
16,1,"
            i recently ordered from this site  i realized i sent it to the wrong address and instead of canceling the order immediately i emailed customer care THE SAME DAY to change the destination before shipping it they had emailed me THE NEXT DAY to inform me it had already been shipped to a residence I no longer live at   i went to get the package the day of delivery only to find my package was stolen i emailed them they told me to verify that it was around the complex which i did only to tell me there was nothing they could do and i couldn't get a refund
        ",2019-06-24T07:57:41Z,"
                Adress situation
        ",/users/5d108269104abe2d5fbba946
17,1,"
            I wish I could select minus stars!I placed an order in the amount of 245.00 GBP, on the 11th June for a birthday present, it is now the 23rd June and the items have not been dispatched and now 1 out of 2 of the items is out of stock!I have called the Customer Service line (if you can even call it service) all they have said is wait! Why I am I waiting when the order was meant to be delivered by the 19th of June.Asos still have my money, I have requested a full refund on the phone and via email and live chat, that has not been processed. I want to know the legal terms for what Asos are doing because I am a customer service experience manager and I know that it must not be legal to hold onto a customers funds when it's been 12 days and no items have even been dispatched!
        ",2019-06-23T13:53:36Z,"
                I wish I could select minus stars!
        ",/users/5d0f845a2895f206dcb84803
18,1,"
            My order was due to arrive by 11/06/2019. Today is 23/06/2019 and I still don’t know anything about my order. They are unable to help me, and give me a reassuring answer. I deeply disappointed.Update: I got a refund on 01/07/2019.
        ",2019-06-23T10:10:39Z,"
                My order was due to arrive by…
        ",/users/5d0f501ec67dec693fef66dd
19,2,"
            Great app too use.Overall payment and shipping is fine.However, the ASOS design items I bought comes in poor quality.Returned an espadrilles because stitching came loose and pending for refunds hopefully.Washed and tried the denim shorts but the stitching works done in poor construction. Now I can’t return the jeans.Out of 3 items, only 1 item I’m satisfied as done by other brand (Collusion). The collusion denim shorts was made well done.Do consider before buying from Asos because their waiting time is very long to ship to Singapore as it’s from UK warehouse.
        ",2019-06-23T09:04:37Z,"
                Poor quality & long shipping time
        ",/users/5d0f409ba7faac35b91966a4
0,1,"
            Worst costumer care ever! Never answer your questions through social media and never reply e-mails. Never received package for which I have paid three weeks ago and they keep ignoring and sending the same unuseful messages like sorry you did not receive your package and wait for another week. Asking concrete questions about package status, never got reply! I was wondering what would be if I as a costumer did something wrong for them. Unpolite, unprofesional and unhuman service!
        ",2019-06-23T06:02:57Z,"
                Worst costumer care ever
        ",/users/5d0f16092895f27851b825c1
1,1,"
            I USED to shop at ASOS religiously because their stuff was so affordable and great for a grad student like me on a budget. I’ve never had an issue with returns. Normally I get the package, try on the clothes, and send back what I didn’t like the next day. They include postage in the package so all you have to do is put it on the package and drop it off at a usps drop off. WELL a couple of weeks ago I got a package and I didn’t like 2 of the items. So I did what I always do, drop it off at the blue usps drop off. It’s been well over 10 business days and I have yet to see a credit or a return email for my items. I contacted customer service and they pretty much told me that because I didn't have PROOF OF POSTAGE, they couldn’t do anything. Why would I need proof of postage when ASOS sent me the postage? I’m sure a lot of people do not get proof of postage because it’s supposed to be an “easy return”. You’re a real joke ASOS.
        ",2019-06-22T23:46:42Z,"
                RETURN SCAM
        ",/users/5d0ebdd9d7bbec2289d3ed82
2,1,"
            A truly shocking service. I have been a VIP member for a number of years but I'm not convinced ASOS understands or appreciates their customers' loyalty. Constant delivery problems and the worst customer service that charges you a fortune to call them.ASOS is struggling from what I read and it's no surprise.I'm now shopping elsewhere. Nick Beighton if you know your brand and your target audience you better sort out the mess before you go under.
        ",2019-06-22T19:53:55Z,"
                A truly shocking service
        ",/users/5a5dda1f0000ff000b018dd1
3,1,"
            Awful customer service spoke with 'Maddison"" not helpful in any way rude abusive and deflective.
        ",2019-06-22T19:16:07Z,"
                Awful customer service spoke with…
        ",/users/5cf02b0812bf4a3c5414e852
4,1,"
            Awful company! Avoid!
        ",2019-06-22T08:54:26Z,"
                Awful company
        ",/users/59c358690000ff000acbc125
5,1,"
            Ordered.a pair of shoes which were never delivered though tracking shows otherwise. When I contacted them, they asked me to (1) check with everyone at my address, (2) check with my neighbours AND (3) CHECK WITH THE LOCAL POST OFFICE? I asked if the package had indeed been delivered to the post office to which they replied that they didn't know. They wanted me to go check anyway before they commenced their investigation. Ridiculous!!
        ",2019-06-22T00:27:10Z,"
                Incompetence of the highest order
        ",/users/5d0d75d72895f23aa1b7b753
6,1,"
            Never have I experienced such a terrible service as with ASOS. I received a faulty item, which they asked me to return. However they sent the same package back to me saying they could not receive it! I have contacted customer service a dozen times and every time I get a lame automated response from a different employee every time but they refuse to help! They will not give me my money back either. Very frustrating!Will never buy from asos again or recommend for anyone to buy from them.
        ",2019-06-21T23:17:57Z,"
                Terrible service
        ",/users/501662c300006400011e3a7d
7,5,"
            I placed my order, thereafter saw the reviews of ASOS and was horrified expecting the worst, however, my items was delivered on the exact due date.
        ",2019-06-21T18:30:11Z,"
                Unsure..
        ",/users/5c851aefcd334e50739c33d3
8,1,"
            I would give 0 stars if I could. Ordered back in May & received an email the next day advising my order had been shipped. It was supposed to be received by June 11 at the latest. I’m still waiting. 2 chats & 1 email later & I have no information. The customer service is the worst I have ever experienced. They just say to keep waiting. Will NEVER purchase from them again. 😡
        ",2019-06-21T17:09:49Z,"
                I would give 0 stars if I could
        ",/users/5d0d0f5af173e158d3489c1d
9,1,"
            since the 2nd June I've been waiting for my refund of £75. Still not been received but advised it takes 5-10 working days...6 emails chasing them, 3 web chats and 2 telephone calls (which cost £6 per connected call) and still nothing.Would never use them again - was going to buy wedding suits up £2,000 - they have lost that business.
        ",2019-06-21T16:19:04Z,"
                since the 2nd June I've been waiting…
        ",/users/5d0d0366f173e1748948960d
10,1,"
            Terrible quality control. Unfortunately two of the three things that I ordered were faulty; one with two rips and the other missing a slip. The customer service was extremely unhelpful and obviously are not trying to keep repeat customers. Not recommended, better to go and buy cheap clothes at H & M.
        ",2019-06-21T15:45:09Z,"
                Unfortunately two of the three things…
        ",/users/55f3dab30000ff0001db2c75
11,1,"
            Increasingly more frustrated with asos. I spend a fortune with the company and lately appealed that free delivery takes over a week now to come.....even in the uk. They have got rid of all perks for frequent customers and their competitors are increasingly filling their downfalls! Ontop of which i ordered an item last week to be told the click and collect was sent back to their warehouse....not informing me...told me ill get money when it returns and i was told i need to reorder it until then. This is absrud. I am now out of pocket. What happened to customer service...i asked for at least a next day delivery code so i wasnt waiting a week to get it back...... and no they said. Absolutely appauling
        ",2019-06-21T15:43:39Z,"
                Increasingly more frustrated with asos
        ",/users/5936968c0000ff000aa06999
12,1,"
            I ordered a dress from ASOS for a wedding in 2 days. The dress arrived the next day and was infact not the dress I ordered. This was a completely different style and colour.I immediately contacted them to see if anything could be done for me as the wedding was now tomorrow and I had no outfit. I explained I will post it back to them and show proof of postage, but they refused to post a new one out to me so I could have something to wear.Customer service on Facebook was terrible! In the space of an hour, I had spoken to 4 different employees, all of whom told me to post the dress back and wait for a refund to be processed. No compassion or consideration for my situation in the slightest.I then requested to be compensated with a discount code as I would now need to purchase a new dress for tomorrow and pay for next day delivery again, only to be told I couldn't have one. Luckily I called them rather than dealing with the imbecile's on Facebook chat, and I spoke to a lovely gent who was shocked at the appalling approach the staff had on social media. He immediately gave me a 15% discount code to use when I wish and refunded the next day delivery to me.Think the staff who deal with Facebook chat need re-training and an attitude adjustment. They still havent replied to my last message which I sent 4 weeks ago aha!
        ",2019-06-21T14:20:04Z,"
                DISGUSTING Customer Service on Facebook
        ",/users/5d0ce793a9c21e5bc6716db9
13,1,"
            I didn' received my order even the delivery service said they did deliver at my place, so I had to contact ASOS. However, after I wrote them two emails, I did't receive any replies in two weeks!!! They just ignored my emails.
        ",2019-06-21T12:48:56Z,"
                I didn' received my order even the…
        ",/users/5d0cd21872536d510507bea1
14,1,"
            Have been a consistent customer with ASOS for years, despite constant faults in my orders and deliveries, with some products not even being able to be located. But this was really the final straw. I ordered a Lacoste hoodie, blue size small. It turned up and was a large! Under the consumer rights act, it broke almost every assurance. My first day delivery was negligible as I had to wait over a week for a refund, I could no longer use my 20% universal or 25% student code (as every person has limited finances) and the ASOS team refuse to allow you to speak to anyone over a phone. All of their responses via messenger are automated and their customer care team doesn’t even reply to email complaints.Appalling service from a disorganised company. No wonder they’ve had 2 warehouse fires, with this lack of planning.Shame.
        ",2019-06-21T12:43:19Z,"
                inconsistent quality, wrong sizes, lost delivery!
        ",/users/5d0cd0e272536df2da07bde3
15,1,"
            Hi,I have been a loyal customer to Asos for over 4 years now and have recently been experiences issues with a delay in delivery. I understand and am well aware that deliveries are of no fault of the company and understand that some circumstances are unforseen. However, when sharing my concern and complaints to Asos about a delivery which had been 4 days late (having paid for a yearly subscription of £9.99), their simple response was they could not do anything about it and rather I should wait until an additional 4 days maximum to receive me order. The team were well aware that they had put me at great inconvenience however, were adamant they could do nothing to compensate for the inconvenience they had caused. This is a re occuring issue I have been facing with Asos recently, and as a former loyal customer to them advise you buy your item else where as the customer service you will receive is likely to be much better. Kind regards.
        ",2019-06-21T12:01:10Z,"
                Terrible Customer Service!
        ",/users/5d0cc704ff6d09e4bd0c84e4
16,1,"
            Ordered an item for next day delivery, that didn't arrive. Cust service said there will be a delay of 6 days due to whatever problems. Cannot cancel item as it's on it's way regardless that I don't need it anymore! Crappy service.
        ",2019-06-21T06:50:02Z,"
                Ordered an item for next day delivery
        ",/users/5804a4150000ff000a4e39db
17,1,"
            Very messy system. Never again.
        ",2019-06-20T17:37:26Z,"
                Very messy system
        ",/users/58f643de0000ff000a8e5f1e
18,1,"
            I will never buy from ASOS ever again! I ordered pair of sneakers, Ladies , size 8 1/2 and they sent mens! I also had to pay outrageous duty charges, and now I need to pay $22.00 to return the shoes! I'm afraid that something else will happen, like the parcel being lost, not getting my refund, or being charged again for some other unknown charge! Be Aware of ASOS, especially if you're in Canada@!
        ",2019-06-20T17:05:36Z,"
                I will never buy from ASOS ever again
        ",/users/5d0bbcd3d1f22c2eac401cc4
19,1,"
            I had placed an order 4 days ago with asos and it is yet to be despatched even though it said it would be with me this weekend (definitely not happening) I have live chatted numerous times with people, one of which couldn’t be bothered replying after me waiting 10 minutes for a response. I then emailed the company to explain my frustration and to cancel my order immediately as I had placed an order with another website and received it the next day. They are refusing to cancel my order because my order is packed (it’s been packed since Tuesday apparently) this is possibly the worst experience and service I have ever had to deal with. The most arrogant and rude customer “help” team. I will be taking this further as I am within my rights to cancel my order and receive a refund which they are REFUSING to do.
        ",2019-06-20T16:36:29Z,"
                SHOCKING customer service
        ",/users/5cdeb4a7b38ff0f5560fc842
0,1,"
            Terrible, please avoid and spend your money elsewhere!!!!!!!I ordered a couple of pairs of pyjamas and then asked if I could cancel as the price had changed within 3 hours of placing my order. They refused to cancel my order even though it hadn't even left the warehouse. I then received an email telling me I would receive a partial refund for the difference, only to be then told it had been sent in error!!By the time I received these replies it was 10 days after and the pyjamas were now out of stock for me to re order at the cheaper price!ASOS couldn't give a damn and although ADMITTED they made a mistake by telling me they would refund, refused to honor the refund! They were so rude and patronising about it even though they were in the wrong. Vile!!!!!!! Do not use. Spend your money elsewhere
        ",2019-06-20T16:33:00Z,"
                Terrible, please avoid at all costs!!!!!
        ",/users/59d00c550000ff000acf882c
1,1,"
            Bought 5 pairs of trainers off these #%*¥^ and was only sent one pair. When i enquired about the other 4, they basically said things dont go missing, blocked my account, advised me that any more correspondence regarding this issue will be ignored, and to make a claim through my credit card company. Absolute joke of a company! Rest assured ASOS it will not end there, i will not let you rob my money without a fight! Gutted i had to give this joke of a company one star!! Avoid like the plague!!
        ",2019-06-20T15:15:23Z,"
                Does not send out what you have ordered! Keeps money!
        ",/users/5d0ba305a30f0afa4a73c80d
2,3,"
            Support team doesn't care about the customers. I was waiting for 20+ days just to know the size spreadsheet which can't be loaded on the web page..However, no questions to the other features. All my wardrobe i buy on asos
        ",2019-06-20T14:36:33Z,"
                Support team doesn't care about the…
        ",/users/5cf518dd0d0a0ceaa7bc033f
3,5,"
            I have got 48 size of foot. Luckily, after annoying serfing on the web of finding my size, my friend Coly advised to check your website. So what do you think? My deerupts looks great!I see you have no competitors!
        ",2019-06-20T12:19:05Z,"
                I have got 48 size of foot
        ",/users/5d0b781bcbe77d6fc345c7bd
4,3,"
            Wanted to share my expereience using ASOS:I have ordered a paris of Adidas sneakers a month ago.It was sent to me without any delays, but the package literally lost somewhere, it could not be tracked. I have contacted the delivery company and they have not received the package too.The customer support is literally the worst I've ever met. They had no information regarding the package and did not agree to refund.After several days, they told me that the package will be returned to them. Wanna know what happened next? I've received the package in two days after it happened.The items are great, the overall experience is not so good. If you do not care about delivery time and so on, feel free to order items but do not hope that CS will help you.
        ",2019-06-20T12:08:43Z,"
                've ordered Adidas sneakers
        ",/users/5d0b75d0920ea3eb1d3803d7
5,1,"
            EDIT (4/7/2019): After waiting for the amount of time they required they sent my order again on the 1st of July and it arrived today.What the f happened to ASOS? I've been waiting for 20 days (order date: 1st of June) on a 120 euros order and I live in Europe - it's not even dispatched yet. I mean come on! The warehouse is in Germany, I'm in Greece. And of course the customer service is terrible, only scripted answers and if they're pushed in the corner they sign off. I mean I would love to know if there's a problem with an item I ordered (availability etc.), or a problem with the warehouse, or anything to be honest. I would love to know a reason for the delay. But no! They tell me to just wait! And if the date they provide passes they tell me to check with my neighbours or check safe places. They don't deliver parcels in Greece without first making sure you're at home to receive it! They don't leave it laying like that! I've even called the delivery service and they can't find the order in their system. I filed a claim with PayPal, I hope I'll get my money back or until then, my order. The thing is I ordered a backpack which costed 14 euros while I was in Brussels during Christmas and I had a problem with the delivery and then the costumer service was just fine, they refunded and everything. What happened from Christmas till now?
        ",2019-06-20T10:38:41Z,"
                What the F is the problem ASOS?
        ",/users/5d0b603ed1f22c7b573fedec
6,1,"
            Terrible service provider! Customer Services that LIE to the consumer even though you can clearly see the tracking information live online. Orders some gear for Next Day delivery but when tracked it showed that the goods hadn't been collected. Contacted ASOS and was told the goods were Out for Delivery. I questioned this and was still told they would be delivered. Never showed and the goods weren't collected from ASOS until 15.28pm on the day they were supposed to be Delivered. Spoke to Customer service again to be told they cant do anything and would even admit they gave out incorrect info! Will never use ASOS again!!!!
        ",2019-06-20T08:50:44Z,"
                Terrible service provider
        ",/users/5b97e2824de5666d34220750
7,1,"
            I have purchased with asos for years. Never really having too many issues with them or postage or their customer service. I don't order too often (in fact only 3 times this year 2019 and we are 6 months into the year) SO NOT often. My recent purchase i ordered 3 items - which were sent. 2 of the items did not fit so within hours of receiving i lodged the return and sent it back immediately the next morning. This was 10 days ago. The returns are local and almost immediate usually. After enquiring I have had excuse after excuse. Even providing them with the return receipt of delivery. Their excuse is that its in another suburb 10 minutes away.  PATHETIC. Obviously they have a large volume of returns and issues with people wearing and returning - i literally lodged the return 2 hours after i received it - because i was at work. MY OTHE CONCERN is that none of the items sent to me had tags. I also wrote a note to state my concerns and that they looked worn.   Last time ill ever shop with them YUK.
        ",2019-06-20T07:05:08Z,"
                I have purchased with asos for years
        ",/users/5d0b2d1602c05899c6df8622
8,2,"
            Been shopping with Asos since 2008 and can honestly say the quality of the items has gone down.Not had any issues in regard to delivery, maybe some delayed returns but nothing major and I think having a premier account help.However, the standard of the items being sent out are terrible. They're clearly sending out returns that are not up to the standard any customer would be happy with- tearing/ threads coming out, shoes obviously scuffed and look worn, no paper stuffing in the shoe (baring in mind I've ordered the same pair more than once to see if i have any lucky with the quality) and I've noticed recently when its ""low in stock"" depending what the item is- word of warning, expect to be sent a returned item that will likely already look worn /scuffed or stretched. Really disappointed with the standard of Asos recently. Your best bet is going for new full priced items on the website as the stock will be new/fresh- meaning theres less chance or being sent someone else's returns
        ",2019-06-20T06:59:57Z,"
                Over 11years with Asos but recently dissapointed
        ",/users/5d0b1ea7ffb6514f17087c04
9,4,"
            my package took way too long to arrive, and i purchased express shipping...customer service stated it had been delivered when in fact it had not, however the package did finally arrive and the items were great, so i give 4 stars
        ",2019-06-20T03:19:56Z,"
                my package took way too long to arrive
        ",/users/5d0afa9702c058a681df8435
10,1,"
            I wish I could give this company no stars. They're absolute frauds and scammers. I ordered an item over a month ago, which was supposed to be delivered this past Monday June 17th, the item never came. So I contacted their ""chat team"" only to have automated responses given back to me. A team member from the chat then advised me they would look into the matter and I would receive an email within 24 hours. That of course, didn't happen. So I contacted them again today June 19th only for another team member from their chat tell me they in fact did not even have my order and I was going to receive a refund! What?!?! So, on the 17th one person is telling me my order has been shipped and will arrive any day now, then on the 19th another person is telling me I'm being refunded?! SMELLS LIKE A SCAM! So I then asked for proof of a refund several times, only to be denied any email of any sort of proof that I will be refunded. I order online all the time and this is the only time something so shady has happened to me and I'm so angry! DO NOT ORDER ANYTHING FROM HERE THEY WILL STEAL YOUR MONEY!!!!
        ",2019-06-20T02:48:52Z,"
                FRAUDS! THEY WILL STEAL YOUR MONEY
        ",/users/5d0af405372c5c3df35413b2
11,1,"
            I have never had any issues with Asos until very recently. I have premier delivery so that I can chose when my parcels are delivered as I work full time. I recently managed to order a dress before it sold out and ordered it for next day delivery, a Sunday so I would be home for the package. Hermes didn’t attempt to deliver the package until Tuesday- once at 11am and once at 2pm. Not very clever for all of us who work. I altered the delivery to a neighbour but you can only chose one neighbour.. the one I chose also wasn’t in. Hermes only try three times and state this will usually be over three working days.. mine was two and the package was two days late. Sold out dress has been returned to Asos. I spoke to Asos customer services who were very unhelpful and super defensive. No apology- I couldn’t believe such a big brand has such poor customer care. It has really put me off shopping with them again.
        ",2019-06-19T21:44:29Z,"
                I have never had any issues with Asos…
        ",/users/586d35920000ff000a6886c2
12,1,"
            do NOT buy from ASOS they are selling ''Brand'' clothes like Calvin Klein, Levis, Tommy, Boss etc which they are fake if you check the tag on the inside of the shirt or trouser, it says that it is made in Vietnam or Pakistan or Turkey same clothes you can find in the street market for 5-10 pounds instead of paying 50-150 pounds for one fake itemAVOID
        ",2019-06-19T21:38:48Z,"
                do NOT buy from ASOS they are selling…
        ",/users/5b1f9c134de5666d3426834f
13,1,"
            I ordered many products recently due to having a wedding and a two-day concert happening within a few weeks of each other. I find actually going out shopping quite stressful, therefore I purchase things online, try them on and send them back if I don’t like them or they are no good. I have never had issues with this until recently with ASOSI made a few purchases recently at ASOS, Boohoo, Misguided and New Look for recent events. ASOS offer payment through Klarna , which is amazing due to being able to try clothes on and pay for the ones you like within 28 days, therefore saves paying off your card and waiting for a refund if not liked. Due to events fast approaching and not finding an outfit I liked, I decided to make a large order with ASOS to try on things which I hadn’t thought of previously. I also ordered things in both an 8 and a 10 due to sizes varying and having the size required if I finally found something I liked. Anyway, I ended up spending £399 and was sad to find that only a hat suited me out of the products I had purchased. I was fortunate enough to have liked items I had purchased from Boohoo on my card around the same time. I packaged my parcel up with everything barring the hat which I loved. I then attached the pre-printed labels and returned my parcel as I always do. I didn’t think anything of this until 19 days later I found on Klarna that I was still outstanding the full ASOS balance of £399. Shocked at this, I contacted ASOS who stated they hadn’t received my return.  They requested proof of sending. I initially thought I had sent this on the 28th May due to having a tracking system on my phone which showed that I stopped off at the post office on this date. I was able to locate a post office return receipt from the 24th May to ASOS following upturning my house and sent this in a proof of return. I was then informed that I said I previously informed them it was the 28th May I returned. I informed staff that I had sent many things back recently, therefore was mistaken and have proof that my ASOS parcel was returned on 24th May and was received by their depot.  I was informed that this would have to be passed onto the customer care team and would receive a reply within the next 24 hours. Almost 36 hours later I was sent and email from the customer care team to which completely shocked me. “After an assessment of your account, we've made the decision to not issue a refund for the return of order 410563118. It’s very rare for returns to go missing and ASOS have therefore made the decision to not accept any further orders from you.  In order to take this further, we recommend contacting your payment provider to dispute any lost funds. Your payment provider may be in touch with ASOS and we'll be able to provide information regarding your account to support their investigations. Once they're happy this is a genuine claim, they may refund your account.  In the event further orders are placed, they'll be cancelled. As we’re unable to help you further with this, any emails received about this matter will be automatically closed down with no response”.So ASOS have apparently looked into my account and have suspected suspicious activity.  I have contacted various people from ASOS to which I have had people ignore me, put the phone down or basically make me feel like a criminal. Apparently, it is suspicious because I have made a few large purchases recently and sent most if not all of my order back due to not liking them. Having the option of Klarna, I have taken advantage of being able to make purchases and only pay for the ones I like and return the others without having to pay. Apparently, this is suspicious? Why I ask? Anyway, ASOS must think I still have my parcel despite informing them I don’t and have evidence of postage which confirmed they had received it. I am completely blocked from my ASOS account and will be unable to make any future orders (not that I would now) and have no way of discussing this case further with them.  I have made many orders with ASOS and have had no previous suspicious activity on my account. I have no criminal record. I have no bad reputation. I am a registered and respected mental health nurse working in the NHS. I have also never had any problems with any other shopping company. So it’s safe to say that I am absolutely shocked and appalled by the unprofessionalism and poor customer service that I have received from ASOS. I would be happy to remove my post should this be rectified by ASOS, however my opinion will always be negative of ASOS going forward should this not be resolved. I have also paid my £10 delivery saver and would like this refunding due to being unable to take advantage of this in the future.  #ASOS #Klarna #Delivery #Return #Refund #Refused #Disbelieved #Judged #NoExplanation #Blocked #BlockedAccount #Notabletocontact #Sterotyping #Misjudged #PoorCustomerService
        ",2019-06-19T19:48:07Z,"
                ASOS refused to give me a refund and blocked my account for apparent suspicious activity!!
        ",/users/5d0a8f96923d9c7de3efb169
14,1,"
            they said I am eligible for express shipping but my package didn't get delivered. It has been more than 4 days now and i tried to track my package and was chatting with girl name Amber. I told her that my package was supposed to be delivered on 17th june as i was eligible for express shipping. I mean that was the whole point i bought items more than $200. I will be going out of country on 24th and i needed my package before that, but she said she can't do anything and left the chat. i told her what happened why it didn't got delivered but she just left the chat.
        ",2019-06-19T17:13:46Z,"
                they said I am eligible for express…
        ",/users/5d0a6d47f4a74de779155ca1
15,1,"
            Charged me twice and then won't refund me until 48 hours pass so they can check 1 have paid twice even though I have provided them evidence! Very poor work ASOS - won't be shopping with you ever again POOR POOR POOR EFFORT!!!!!
        ",2019-06-19T02:49:00Z,"
                Charged me twice and then won't refund…POOR POOR POOR EFFORT ASOS
        ",/users/5d09a299e6522049196d6af4
16,1,"
            I always shop from this company & advertise it to everyone, cause I love their clothings. I live in Canada & sometimes I have to pay extra money for the tax & returning the item back to UK & it is stupidly expensive. Long story short, I have received one order & it was damaged. I did contact the support team, they advised me to return the item &  the shipment receipt .  They got the damaged jean back & I had to pay C$70.11 for the Canada post + C$42.08 jean from my pocket!!!  I am very Upset!!!!!!
        ",2019-06-18T22:09:16Z,"
                I always shopped from this company and…
        ",/users/5d0960fd9522f8c199953cf1
